"http://www\.youtube\.com/channel/UC632_Qr7iWlXZYkbFucCJkg",2956
"http://www\.youtube\.com/channel/UC6cSAVtKTZWOZlYLs7k9BWg",2957
"http://www\.youtube\.com/channel/UC6Lyf0y\-Wic3Ln9d9juYWzw",2958
"http://www\.youtube\.com/channel/UC7KFr6roBjv69ouAY0nS3iw",2959
"http://www\.youtube\.com/channel/UC8oQGqynxSA46BuxXZPejZg",2960
"http://www\.youtube\.com/channel/UC9QcpuUdWKSusDLwM\-0QUng",2961
"http://www\.youtube\.com/channel/UC9ZQoke5RFl\-aiOvDCMzfgQ",2962
"http://www\.youtube\.com/channel/UCA0IXRwxu15MDD90uFnVBRA",2963
"http://www\.youtube\.com/channel/UCANg54y9O3ED_MNo2NlSP3Q",2964
"http://www\.youtube\.com/channel/UCAOmNc\-34\-OaABKy653cPng",2965
"http://www\.youtube\.com/channel/UCaUq3b1xIbFCx6\-fjAs5Usg",2966
"http://www\.youtube\.com/channel/UCaUXqGrxYodudRsCkh5Ihsw",2967
"http://www\.youtube\.com/channel/UCbg2efbDMCJIw3eeaW19Vow",2968
"http://www\.youtube\.com/channel/UCbJMA\-Ob2IiBixQXJYV_Sag",2969
"http://www\.youtube\.com/channel/UCbtRk0XLP\-R0ZjxhgaXR4WQ",2970
"http://www\.youtube\.com/channel/UCbtUTpu8KNgxQAhkFmQa2wA",2971
"http://www\.youtube\.com/channel/UCcayitSGA7vcc_J1lW3SclQ",2972
"http://www\.youtube\.com/channel/UCCbAwxE2UxqiZ0DoIXwwhfQ",2973
"http://www\.youtube\.com/channel/UCCkHKqM3TqH5ZnIcnk_kGtQ",2974
"http://www\.youtube\.com/channel/UCCuujAHNuOVP1iiZ8HAFFQQ",2975
"http://www\.youtube\.com/channel/UCcwdx0w2xwIuFOOTgLyEZzA",2976
"http://www\.youtube\.com/channel/UCd8i2s8o4\-IhCYOJSKiM8Qw",2977
"http://www\.youtube\.com/channel/UCdBZvOwPOHhM0vZTEvbV\-NQ",2978
"http://www\.youtube\.com/channel/UCDtELfVEf7YA2VrorNfF4\-g",2979
"http://www\.youtube\.com/channel/UCdVd\-837_vXzDvR\-wmWKt2Q",2980
"http://www\.youtube\.com/channel/UCe04MiOF_vfhsC\-fVnqMiNQ",2981
"http://www\.youtube\.com/channel/UCe74fpWAkaW5HNmlHE04tzg",2982
"http://www\.youtube\.com/channel/UCEEptdDCc0cRgolBaQKmqPw",2983
"http://www\.youtube\.com/channel/UCEh9ZREpBLoy0lPXhfKho9w",2984
"http://www\.youtube\.com/channel/UCeIIcvKxnWuDZ5ZquZn2DCw",2985
"http://www\.youtube\.com/channel/UCEIsVzjGooxsKrVURiq965g",2986
"http://www\.youtube\.com/channel/UCf3pKl3UDPoUjAHqukHB4KQ",2987
"http://www\.youtube\.com/channel/UCf4F\-3xzfkFhjM4WyHjNRFw",2988
"http://www\.youtube\.com/channel/UCfEmJUQjLncW8ZXaaHK46dA",2989
"http://www\.youtube\.com/channel/UCfK9Bj\-JPNKFDbGAUPeh7Xw",2990
"http://www\.youtube\.com/channel/UCfmywEOu5lLN8fhU2mN99XQ",2991
"http://www\.youtube\.com/channel/UCFOamxpG2OjFjvoeSkw5YiQ",2992
"http://www\.youtube\.com/channel/UCGct1QATvDHMsw5qCb8BVxg",2993
"http://www\.youtube\.com/channel/UCGOPRYDcGDHjJCg6PPp40ng",2994
"http://www\.youtube\.com/channel/UCHenmNv1jmIc\-bUabo42Gqg",2995
"http://www\.youtube\.com/channel/UChS3H6TWdDUW\-aIau6N9qHw",2996
"http://www\.youtube\.com/channel/UCHvdh1iedRT6SZRWcplbUKQ",2997
"http://www\.youtube\.com/channel/UCi_15Sc88G2ItOUg628p9UA",2998
"http://www\.youtube\.com/channel/UCiCnqGvH1hywmNaW_yUKLpQ",2999
"http://www\.youtube\.com/channel/UCiDZ93_9rQHKIKVo2mCL_uQ",3000
"http://www\.youtube\.com/channel/UCigAs17qTvBxS7dG2jjUDYg",3001
"http://www\.youtube\.com/channel/UCImrelGhekg7Vw1cQf\-PxIA",3002
"http://www\.youtube\.com/channel/UCioLOM6X6AtkRmJuriIRiDQ",3003
"http://www\.youtube\.com/channel/UCisNS8J4vfimeN1lAGTTi4w",3004
"http://www\.youtube\.com/channel/UCiWclga6FeBS4OVa20r_igw",3005
"http://www\.youtube\.com/channel/UCj4\-RLXtAaNf\-_6hNEWL3TQ",3006
"http://www\.youtube\.com/channel/UCJBfLD2uh1kvSoiann5ypVg",3007
"http://www\.youtube\.com/channel/UCJkg\-GpNdkwrOZE0FtBRjQw",3008
"http://www\.youtube\.com/channel/UCK\-2WPb7o_7e5AJtVvDqMRA",3009
"http://www\.youtube\.com/channel/UCK9ePTy1spa_n9dn1IvMzdw",3010
"http://www\.youtube\.com/channel/UCKAS\-WwzUQG3PUJz2\-T0D2A",3011
"http://www\.youtube\.com/channel/UCKkFuBozSFE_Xf1g_M\-QjwA",3012
"http://www\.youtube\.com/channel/UCKpSmD0\-GKnmqDH6BpvsSaQ",3013
"http://www\.youtube\.com/channel/UCKtMaNIuJaciWXFVyWNtkPQ",3014
"http://www\.youtube\.com/channel/UCkY0dIKf45MIHmdEn7oYFeQ",3015
"http://www\.youtube\.com/channel/UCL_1MwTCtJsuvBpPTZe0mBg",3016
"http://www\.youtube\.com/channel/UCl5oIo1fgCf_\-kXhYcNjgGQ",3017
"http://www\.youtube\.com/channel/UClbj\-y79\-RG2Xqxgag9JTYg",3018
"http://www\.youtube\.com/channel/UCLlEWYcC3abng_C5j0jUrRA",3019
"http://www\.youtube\.com/channel/UClydf55lqASZx4Yos5SpZbg",3020
"http://www\.youtube\.com/channel/UCm0Yy6EQwjS3ozAJX3ISLoA",3021
"http://www\.youtube\.com/channel/UCM1W6AWaQA1IsrArk2BlHow",3022
"http://www\.youtube\.com/channel/UCm4pdCCdgeMzFSmPa4wmmSQ",3023
"http://www\.youtube\.com/channel/UCm90rzdO7oZ8Pqj\-BApNsRA",3024
"http://www\.youtube\.com/channel/UCMIAwDk7LTMnz1MIPgBg1fg",3025
"http://www\.youtube\.com/channel/UCMm1upcBr09N9AX\-9AxagPg",3026
"http://www\.youtube\.com/channel/UCMOtb0eZObw\-6VnKx6fBHKw",3027
"http://www\.youtube\.com/channel/UCMRzW6JESiG3tjtgLBVmyqw",3028
"http://www\.youtube\.com/channel/UCMv8pjujIcWpt6bWMDwLWLw",3029
"http://www\.youtube\.com/channel/UCN0RBgK3fcMFPX5In0Ok5vA",3030
"http://www\.youtube\.com/channel/UCnEpaoukdaiCiP_f\-LTFmhA",3031
"http://www\.youtube\.com/channel/UCNiMisYjuySqebv6OhpakYA",3032
"http://www\.youtube\.com/channel/UCnk8u1tNjsiUTPDkTdcwB\-w",3033
"http://www\.youtube\.com/channel/UCNkAwE5kRkMrc1rvhiazGXg",3034
"http://www\.youtube\.com/channel/UCnKji1k0HSGb3z4jxGkTUTg",3035
"http://www\.youtube\.com/channel/UCNRFmu5x1EmorA2qzR1XGyg",3036
"http://www\.youtube\.com/channel/UCNxZvlZx9_hbnLz6UjyKhJQ",3037
"http://www\.youtube\.com/channel/UCo92PpWfyEE5gzB1xBRBMFg",3038
"http://www\.youtube\.com/channel/UCOd5r02BBjKlV7Jrb_8gmWA",3039
"http://www\.youtube\.com/channel/UCoIHyBlz6KMXv3uLKoJ8GSQ",3040
"http://www\.youtube\.com/channel/UCoqXEXmVCjblfFHBkB1f9DA",3041
"http://www\.youtube\.com/channel/UCorhu2qYNx\-bJZuQXWbRpIg",3042
"http://www\.youtube\.com/channel/UCOZ7jiRL9bOAkqCQ5q7K_Nw",3043
"http://www\.youtube\.com/channel/UCp4_YwNcBWjYs3yOgteY\-yA",3044
"http://www\.youtube\.com/channel/UCPm35k2SLoIEBt7YL3iRStQ",3045
"http://www\.youtube\.com/channel/UCPVsPEe5zVFKjKPmBjcQEsg",3046
"http://www\.youtube\.com/channel/UCq3cr_DRYTzEboCGf_GyLlA",3047
"http://www\.youtube\.com/channel/UCQ6d4AizMmXqRwBrN1ZOaLQ",3048
"http://www\.youtube\.com/channel/UCqGip3vlmfyRedHr1hVokuw",3049
"http://www\.youtube\.com/channel/UCqruSFPoD\-Mnhu9Ti\-D6Xuw",3050
"http://www\.youtube\.com/channel/UCquxg5DDuU7K6Ssvw3gB1VA",3051
"http://www\.youtube\.com/channel/UCr0d6iwAXGL\-Xw6RzMIBj0Q",3052
"http://www\.youtube\.com/channel/UCralYmyQ_92oxgnUsilWxuA",3053
"http://www\.youtube\.com/channel/UCRlpipSH9MLkiV8_j5ENJ7w",3054
"http://www\.youtube\.com/channel/UCrYHgtUkIQtJ7RC90ZsfUUg",3055
"http://www\.youtube\.com/channel/UCS\-f3jlwgW7PgqviCsXrD9g",3056
"http://www\.youtube\.com/channel/UCSae7MZz7G22ByfGfhRN2Lg",3057
"http://www\.youtube\.com/channel/UCsOYmGLFnLuFVCud0SH3D5g",3058
"http://www\.youtube\.com/channel/UCT8WBAYjx2QgC1PvNBB9P5A",3059
"http://www\.youtube\.com/channel/UCTdYFSfWSrnVnoTAkj\-_hSQ",3060
"http://www\.youtube\.com/channel/UCten0O87jdJLvGHcfzY6J0Q",3061
"http://www\.youtube\.com/channel/UCtFB7h_VgZsPTsUPNVw8GhQ",3062
"http://www\.youtube\.com/channel/UCtNXUrh80JyKo7vPOXWM10g",3063
"http://www\.youtube\.com/channel/UCtUQd_SnxOVIi9PKdxL36Vg",3064
"http://www\.youtube\.com/channel/UCUbax7S5JgPdg8f6KUpWrhQ",3065
"http://www\.youtube\.com/channel/UCuE1fduMgKnkSld7ZCA4R\-g",3066
"http://www\.youtube\.com/channel/UCuhqmPD6F8mGsiPDDMDjJhg",3067
"http://www\.youtube\.com/channel/UCuIqah\-Z_Ocr_pIRv\-gapXA",3068
"http://www\.youtube\.com/channel/UCUK6L5UfT26dRaD5tESZSug",3069
"http://www\.youtube\.com/channel/UCUOnQer8vYMrpIpvujFhT9w",3070
"http://www\.youtube\.com/channel/UCUyzKXmr4H\-tprcdr3oga\-w",3071
"http://www\.youtube\.com/channel/UCv0jRyA6vEMlPbEU8g7Si9g",3072
"http://www\.youtube\.com/channel/UCv2KIlmqoiVANXHTCSfVfEA",3073
"http://www\.youtube\.com/channel/UCv2PlSkq21OobVuhag5moeQ",3074
"http://www\.youtube\.com/channel/UCWFFI5FLMbW3KY4A1j\-KJKw",3075
"http://www\.youtube\.com/channel/UCwo4mdVF8ClKD_Q7tmK\-Ksw",3076
"http://www\.youtube\.com/channel/UCXk6Hg0mTS20JLccu7dyT6Q",3077
"http://www\.youtube\.com/channel/UCxpJ_eS\-lrl61R2AiKiL6kg",3078
"http://www\.youtube\.com/channel/UCy8prdNj9RpwPJ5p\-jyuLCg",3079
"http://www\.youtube\.com/channel/UCYA79PJ_G2bZRF0yR9Jkmtw",3080
"http://www\.youtube\.com/channel/UCYfGWomu\-hGhKLWD3W7wGQg",3081
"http://www\.youtube\.com/channel/UCyfIGH2vsNutOBZzVMd_04Q",3082
"http://www\.youtube\.com/channel/UCYPEWoGxUHxGL6jQaJcye7g",3083
"http://www\.youtube\.com/channel/UCyZCnAlN22Kr4JCHpgffqYg",3084
"http://www\.youtube\.com/channel/UCz4weEDFtfMHoB95Wc1nxNg",3085
"http://www\.youtube\.com/channel/UCZ65K00wdWGK_sWF8y1fuPA",3086
"http://www\.youtube\.com/channel/UCz7tlsK5gs7pOyc59_GF_fA",3087
"http://www\.youtube\.com/channel/UCzowsnb1Y_Ohd1qRbRt2OyQ",3088
"http://www\.youtube\.com/channel/UCZpevvYCPpxs\-4MXbJDXecg",3089
"http://www\.youtube\.com/channel/UCZR1f437yHg9dyJmI4KJEyw",3090
"http://www\.youtube\.com/channel/UCZrkl9Zmi7UV8JzG5Cb696A",3091
"http://www\.youtube\.com/channel/UC_B5nBOE1ddOsBbI3kijHMg",3092
"http://www\.youtube\.com/channel/UC_kobhi7aXNBgcPGPXFrsdQ",3093
"http://www\.youtube\.com/channel/UC1RUmwIB3wi87sFNzzjTpqQ",3094
"http://www\.youtube\.com/channel/UC3fAQgBBQee8wfCwCrnmRsw",3095
"http://www\.youtube\.com/channel/UC4ffQU1ROFbwQtOUBaaElhg",3096
"http://www\.youtube\.com/channel/UC5ZCx24SxgcRSRuxftEtcEg",3097
"http://www\.youtube\.com/channel/UCA6L3rARwxbyTd3iO4lyCtQ",3098
"http://www\.youtube\.com/channel/UCB86BKddOKtR2B1rW7Y_w5w",3099
"http://www\.youtube\.com/channel/UCbp8PaGqRKC6EoH4lAviFOg",3100
"http://www\.youtube\.com/channel/UCFbIKzPRr1svtLCIsQl_3QQ",3101
"http://www\.youtube\.com/channel/UCG7Go\-pYNMAeTOQR0Pd08IA",3102
"http://www\.youtube\.com/channel/UCI3CF927NUVIAMkKewrm5ng",3103
"http://www\.youtube\.com/channel/UCJe4Z3X28gAyOUNAFkiy\-2w",3104
"http://www\.youtube\.com/channel/UCKM5KxwryXoWlOqgViEftnA",3105
"http://www\.youtube\.com/channel/UCKxAGBkQgiWi2nnzejQAGBg",3106
"http://www\.youtube\.com/channel/UCN03aYlkg_dnjXw1erCye5A",3107
"http://www\.youtube\.com/channel/UCraghVhZwS\-N0uSJZdqZlfQ",3108
"http://www\.youtube\.com/channel/UCRiaoSDfa1uu6YgHxucajXQ",3109
"http://www\.youtube\.com/channel/UCUhW48k3L3nuYfd9iOY9zMw",3110
"http://www\.youtube\.com/channel/UCuJJ3q7NbEaBbeetIGkB\-9w",3111
"http://www\.youtube\.com/channel/UCUL9J4CHiXB79SF8uPGX0Hg",3112
"http://www\.youtube\.com/channel/UCUwirOXLtVaHIzQ3DA0zRLw",3113
"http://www\.youtube\.com/channel/UCVLLVxuqQdv7hMQ1Ad2U9aQ",3114
"http://www\.youtube\.com/channel/UCYwISaitJH\-kZYoBjEbaGfQ",3115
"http://www\.youtube\.com/channel/UCZGhZX14Nt3QRoyH2p_XAPg",3116
"http://www\.youtube\.com/channel/UCZLDV2OFzdm\-1\-YOmYAhTeQ",3117
"http://www\.youtube\.com/channel/UC1jpJ4Hg4N1368tFYicIN4g",3118
"http://www\.youtube\.com/channel/UC3WLgT4XHbbcKucC_q3MPJw",3119
"http://www\.youtube\.com/channel/UC5Ir0Tz526HTp8_vkwns9sQ",3120
"http://www\.youtube\.com/channel/UC7ghGmxDOzHDe8SfLWeM1\-Q",3121
"http://www\.youtube\.com/channel/UCAdaSoplN8yj5aOKkPQ9Q0g",3122
"http://www\.youtube\.com/channel/UCARxycR5YlgR4h5ZZAAXd\-A",3123
"http://www\.youtube\.com/channel/UCBHbcLq0NkUD3KbmKTB5KPQ",3124
"http://www\.youtube\.com/channel/UCblJAaT5lY4fVo1me1MNxmg",3125
"http://www\.youtube\.com/channel/UCcWaIuqcVGBN0gz9hCD_8Iw",3126
"http://www\.youtube\.com/channel/UCDR5Cpx5Vugdv3HFWe_rB1g",3127
"http://www\.youtube\.com/channel/UCIEE1Nk1RuHxMLcYrzgjGlw",3128
"http://www\.youtube\.com/channel/UCL1WF0sawrr7\-yTHkONWlvw",3129
"http://www\.youtube\.com/channel/UClcXAObiIUzG7duhZc7ZZ7A",3130
"http://www\.youtube\.com/channel/UCMcxp5IZusl_ieHwYNU9LqA",3131
"http://www\.youtube\.com/channel/UCQSGRbWWmUyCQ09NG3tA8kw",3132
"http://www\.youtube\.com/channel/UCSkhJlaL2Qn9GapboiTNrhA",3133
"http://www\.youtube\.com/channel/UCSPhzFHe2PJZfW38_sc4KhQ",3134
"http://www\.youtube\.com/channel/UCt17ytJ3P7i3ERhcH\-LXOkw",3135
"http://www\.youtube\.com/channel/UCXiHIrSgPcVS8utHwO8FaDA",3136
"http://www\.youtube\.com/channel/UCXnng1rlvdBB\-pD1C2DTVnw",3137
"http://www\.youtube\.com/channel/UCzvyulI7_SFbc\-kuMMCOacA",3138
"http://www\.youtube\.com/channel/UC__6EQ\-sh\-Fs\-dEZmjJEOjQ",3139
"http://www\.youtube\.com/channel/UC_9lnniG253yGWv14tr_Zjg",3140
"http://www\.youtube\.com/channel/UC_b5PDlufTKCDJK_msTi4Wg",3141
"http://www\.youtube\.com/channel/UC_EYHAGPZKiAE32CBCs8V6g",3142
"http://www\.youtube\.com/channel/UC_FU5a1ICW3Ov6lWNncVfNQ",3143
"http://www\.youtube\.com/channel/UC_vTvop\-mZAWXq3kNv5EPwg",3144
"http://www\.youtube\.com/channel/UC_ZdGkZoqZPopWhIdDMNc7g",3145
"http://www\.youtube\.com/channel/UC\-Ps\-iYCcvSHtq0UjuXvxDQ",3146
"http://www\.youtube\.com/channel/UC0CEmqH_mnrwMCu8iN3lTWw",3147
"http://www\.youtube\.com/channel/UC0eluCG9JOk6uc749ZLKkkQ",3148
"http://www\.youtube\.com/channel/UC0HtuqaONF1vlA8uASN7OLg",3149
"http://www\.youtube\.com/channel/UC0oNrjXNHxE0TrHOLhH1TfA",3150
"http://www\.youtube\.com/channel/UC0pmC4shSTd8M8FN7wM3P3w",3151
"http://www\.youtube\.com/channel/UC0qklh8sVmjBjHZqna0Lqag",3152
"http://www\.youtube\.com/channel/UC0qlFnKhN7_SeLopkgQSxIA",3153
"http://www\.youtube\.com/channel/UC0s_rRuyEIGlC1XzAzBkT\-g",3154
"http://www\.youtube\.com/channel/UC2OLP8gzstoepaNjTMvxckg",3155
"http://www\.youtube\.com/channel/UC2VDCbQKtR7M9\-JjMJzUyew",3156
"http://www\.youtube\.com/channel/UC30wsbo9PvGv04C3mmMckdA",3157
"http://www\.youtube\.com/channel/UC33KIea4I4GpVtDxVZjcqNg",3158
"http://www\.youtube\.com/channel/UC3AmUmG71g8w9kBv2H\-W86A",3159
"http://www\.youtube\.com/channel/UC3HSxedZf21J5DA9hW9gkSw",3160
"http://www\.youtube\.com/channel/UC3mC5IEKRObcXh7xkF4AYDQ",3161
"http://www\.youtube\.com/channel/UC3ZFazTR8X6sEI\-1CErvEDg",3162
"http://www\.youtube\.com/channel/UC4Aw8dneVdO_ZjhTv5a8BQA",3163
"http://www\.youtube\.com/channel/UC4EI0Xa4hql6i5YkhKdXn5w",3164
"http://www\.youtube\.com/channel/UC4u_luTOd2Cb6BRXxT8hebg",3165
"http://www\.youtube\.com/channel/UC541d7fGEHeIMc91K9iR5ZQ",3166
"http://www\.youtube\.com/channel/UC5DkrOekiyx9kZ7EjBvr1XQ",3167
"http://www\.youtube\.com/channel/UC5dTXu6IQjts08MsBjm9Nyw",3168
"http://www\.youtube\.com/channel/UC5HcuRemi9sSyOiZBTwdWrw",3169
"http://www\.youtube\.com/channel/UC5OIL4KFa87t47spOj_TSkw",3170
"http://www\.youtube\.com/channel/UC5quTa1U2yjY7sygUYxplkg",3171
"http://www\.youtube\.com/channel/UC6ElSuJmCSiSidqo\-u\-44wQ",3172
"http://www\.youtube\.com/channel/UC6fcdvhPm6QgiHyuPWFxpPg",3173
"http://www\.youtube\.com/channel/UC6SUIYWWJ9O56r6LnfCJ1gA",3174
"http://www\.youtube\.com/channel/UC6UD474IpDAApcqqDAOPIeg",3175
"http://www\.youtube\.com/channel/UC7Bv6hMw1CWRCPzrjCwvZHA",3176
"http://www\.youtube\.com/channel/UC7PFAITMEJwdtCpCux667mg",3177
"http://www\.youtube\.com/channel/UC7Ttxfhh9u4uVufqSvCMnSg",3178
"http://www\.youtube\.com/channel/UC8XVPvhg2mHCNZjTjz71h6g",3179
"http://www\.youtube\.com/channel/UC9\-WdSOv2jR8CIckD3_iUBg",3180
"http://www\.youtube\.com/channel/UC9cUS8m28IxhZwT6N1PJgdw",3181
"http://www\.youtube\.com/channel/UC9JpUonG7QZmxnMXQej57XA",3182
"http://www\.youtube\.com/channel/UCa\-7iIgnRjL3ojuvpkXtlEg",3183
"http://www\.youtube\.com/channel/UCA104\-V_eHAKuwzWmdtphVw",3184
"http://www\.youtube\.com/channel/UCA6ElVOTkzbEuuRzXyGSk9w",3185
"http://www\.youtube\.com/channel/UCaaJOGH8ZbhfaVjY0ZVnlqA",3186
"http://www\.youtube\.com/channel/UCADBKGlc5sWeyPTUT\-duyvg",3187
"http://www\.youtube\.com/channel/UCaGQaPgZ9gzPevbePrwwokw",3188
"http://www\.youtube\.com/channel/UCAhjXYqjdQCXXqdaQpjL7PQ",3189
"http://www\.youtube\.com/channel/UCAiVe5hXFVVWUstC8O1M6dw",3190
"http://www\.youtube\.com/channel/UCaLqnIYp1aG_8hCW7kyeNOA",3191
"http://www\.youtube\.com/channel/UCaPUE7zU0KY48rF21ejw80g",3192
"http://www\.youtube\.com/channel/UCaS1ItYUEFbLZ9zQnIul7SA",3193
"http://www\.youtube\.com/channel/UCaUwhrBkJTLPZ7qh6sXjeEg",3194
"http://www\.youtube\.com/channel/UCAwAih\-UpB8u1_CxVhSYh2A",3195
"http://www\.youtube\.com/channel/UCbD9\-mLEMlq6DC9gqZ2tVtw",3196
"http://www\.youtube\.com/channel/UCbnu_diPxLtiS7YiiuvJLZw",3197
"http://www\.youtube\.com/channel/UCBnWlS2BNw88iuvAtMaj3Fw",3198
"http://www\.youtube\.com/channel/UCbpIUHfmRbDOWAeUh\-uKFZA",3199
"http://www\.youtube\.com/channel/UCBsT_HLvNBoplJ5IBi8q1zg",3200
"http://www\.youtube\.com/channel/UCBX_k2hggtjPKmNRVDLsROw",3201
"http://www\.youtube\.com/channel/UCC3wg3ZDBWPv1i_J2oeQycA",3202
"http://www\.youtube\.com/channel/UCcE0jbhGHN25uVq6Evh6aCg",3203
"http://www\.youtube\.com/channel/UCCfWhA8_Clz27k1fDp04QWg",3204
"http://www\.youtube\.com/channel/UCcgHgbM95U8UqiIPK7SKTAA",3205
"http://www\.youtube\.com/channel/UCclgrALDrWWWhEgtqupPhqw",3206
"http://www\.youtube\.com/channel/UCcnO94uRg\-Hrcx5f975PAAA",3207
"http://www\.youtube\.com/channel/UCCqCC7D1trVdoRqHiThtDXg",3208
"http://www\.youtube\.com/channel/UCcsPDGlNyjcW3ySpKbEbfBg",3209
"http://www\.youtube\.com/channel/UCcujKaE9ePpAyQRDoY02lMg",3210
"http://www\.youtube\.com/channel/UCcWf2BG4yWJeg\-UG6QQjigw",3211
"http://www\.youtube\.com/channel/UCCxZm1MW3t8RDBH6MQMXwLg",3212
"http://www\.youtube\.com/channel/UCDAIfYEE1VO6gCWx24uoRmg",3213
"http://www\.youtube\.com/channel/UCDf6U9bJw3F4WbyBgWE74Gg",3214
"http://www\.youtube\.com/channel/UCDiWvIM72jGk\-XenTTOa7yA",3215
"http://www\.youtube\.com/channel/UCDmouF5GnCczvKutuTeKn9A",3216
"http://www\.youtube\.com/channel/UCDmpYOAyw\-RD6Rn243LShXA",3217
"http://www\.youtube\.com/channel/UCdnMaiEkkaxCN8zsgp3TVrg",3218
"http://www\.youtube\.com/channel/UCDRrZrYSoeDHwUox3PwVhVg",3219
"http://www\.youtube\.com/channel/UCdsE6Aia_ItwQyvVyZl4VAg",3220
"http://www\.youtube\.com/channel/UCDSZsns39e_3vqttnAXlJ9Q",3221
"http://www\.youtube\.com/channel/UCdU1TagaVrKFwqCWBPCu5GA",3222
"http://www\.youtube\.com/channel/UCDUN55wrsWisxifhKWO6ysw",3223
"http://www\.youtube\.com/channel/UCe7MlJL7QDSiKugeg_URMRg",3224
"http://www\.youtube\.com/channel/UCeak1AwIPfVN81Kk\-\-8pn7g",3225
"http://www\.youtube\.com/channel/UCEaRhGPEuAvnAeXoLa9_O5w",3226
"http://www\.youtube\.com/channel/UCedL5CG7\-UveTktWMKcKItg",3227
"http://www\.youtube\.com/channel/UCeek6X0VWsiElQhYoBo0qYg",3228
"http://www\.youtube\.com/channel/UCEkRraxSp9nhtzhOj9kz6jw",3229
"http://www\.youtube\.com/channel/UCeOSid7DhfZOnLD0CgMdcZQ",3230
"http://www\.youtube\.com/channel/UCEWR4APhoo04j_Q7i\-Idchw",3231
"http://www\.youtube\.com/channel/UCeXa_CvXQWTmsi1Ndj3mnkQ",3232
"http://www\.youtube\.com/channel/UCF_3qcjaKtR76sNfNlYhHfQ",3233
"http://www\.youtube\.com/channel/UCfJj\-FzMdrdH8EMY9V84HcQ",3234
"http://www\.youtube\.com/channel/UCfOs_eM\-Cc3zS75mSRD3jxA",3235
"http://www\.youtube\.com/channel/UCFpaCMCn9XJPj_fv9BNj88Q",3236
"http://www\.youtube\.com/channel/UCfW\-FXnwQKBxu7q8KT5e3qw",3237
"http://www\.youtube\.com/channel/UCFyWCns12I0QRJp6DL2C2wA",3238
"http://www\.youtube\.com/channel/UCgkjTCD566pl_tJ_mCjEfng",3239
"http://www\.youtube\.com/channel/UCgKqzS4D_tsL\-hoLsBnwfQQ",3240
"http://www\.youtube\.com/channel/UCgnYKDyolgD2CYveHvFKjeg",3241
"http://www\.youtube\.com/channel/UCgpJnggUuqxrHoG4JlCf0eg",3242
"http://www\.youtube\.com/channel/UCgslfd10qacm5KybaGnSyqQ",3243
"http://www\.youtube\.com/channel/UCgZWE7UMy0cr_cqSJL\-oiXg",3244
"http://www\.youtube\.com/channel/UCHdx33GhRRtZifeZTYZvVMA",3245
"http://www\.youtube\.com/channel/UCHKF0dc9vWbQi16yvOQZTkQ",3246
"http://www\.youtube\.com/channel/UChLhpERf2ut8Hx_KXHpD7WQ",3247
"http://www\.youtube\.com/channel/UCHVYSNU\-lwMMT_IMhaAq\-ZQ",3248
"http://www\.youtube\.com/channel/UChX45S0BcTad1UzJzHdczRg",3249
"http://www\.youtube\.com/channel/UChYuzexlFptr7fyQp5Br7SA",3250
"http://www\.youtube\.com/channel/UCi_IEGjyry80zYIPX9D4zUw",3251
"http://www\.youtube\.com/channel/UCi26BscmfTQXfyRR0mt7SqQ",3252
"http://www\.youtube\.com/channel/UCIC\-2\-_ylQnAUqezc0V5aug",3253
"http://www\.youtube\.com/channel/UCIGwfrZVZQm2cpWaUenLTQA",3254
"http://www\.youtube\.com/channel/UCind6M4_HUNaoYgLS2Q\-vJA",3255
"http://www\.youtube\.com/channel/UCIPKS0pE7s9cKcnm\-l9Cyqg",3256
"http://www\.youtube\.com/channel/UCIZBKqpNNTRmnX4CyoQB7wQ",3257
"http://www\.youtube\.com/channel/UCj1JCA8goePjImQWNMcRpyg",3258
"http://www\.youtube\.com/channel/UCJ2Ne\-ef_cHFWkLZHFyfv3g",3259
"http://www\.youtube\.com/channel/UCj8aictcFhhqcZn2nXIwrBQ",3260
"http://www\.youtube\.com/channel/UCjCcPDVftK8DJUzR4syZbGg",3261
"http://www\.youtube\.com/channel/UCJej717B01BKMSQFPoLVh6w",3262
"http://www\.youtube\.com/channel/UCjUXT_gBok\-T78LNDQ\-C0Kg",3263
"http://www\.youtube\.com/channel/UCjXS9OzhD_Xc\-yj0boG1d6g",3264
"http://www\.youtube\.com/channel/UCK7is4AsMCPweHKg8aWtjtA",3265
"http://www\.youtube\.com/channel/UCKbSYxftbHGCh9rFPLBsYiw",3266
"http://www\.youtube\.com/channel/UCKCzRzdFNSyp14IR7llM6Sg",3267
"http://www\.youtube\.com/channel/UCKmHfu2__Cz1BiaQjSn4zXg",3268
"http://www\.youtube\.com/channel/UCkrRSCNO1BWRODiK8\-FTXiw",3269
"http://www\.youtube\.com/channel/UCKs_aKUxD0INfV5JAD3kyNQ",3270
"http://www\.youtube\.com/channel/UCkUf6v5Q7vSlmQ937F58Kog",3271
"http://www\.youtube\.com/channel/UCL_MV0gSjQ1ildfM6rMx4cw",3272
"http://www\.youtube\.com/channel/UCL2Rx3iQkCGzxK_7NuLyPgA",3273
"http://www\.youtube\.com/channel/UCl8yVWjk1q1ZisxHm0oJ4VQ",3274
"http://www\.youtube\.com/channel/UClj\-\-8WTv1DcJFSZLMeCtQQ",3275
